Tipo de reporte,Tipo folio,Mes,Periodo,Clave reporte,Determinante,Total logistica,Operación,Cedis,Region,Ventas,Volumen,Viajes Embarcados,Viajes despachados,Viajes dedicados despachados,viajes tercero despachados,Ocupacion,Km outbound,km dedicado,km tercero,Viaje despachado porteo tercero,viaje despachado transferencia dedicado,viajes despachados transferencias tercero,viajes despachados bkhl,km/viaje,outbound/viaje,caja / kms,caja transportada,caja transportada bkhl,neto bkhl,neto tarimas,neto devoluciones,neto rpc's,fp and transp costs,ctp common carrier outb expense,outb dedicado,no unidades dedicadas,ajuste vol,costo km var,viajes despachados bkhl tercero,intermodal / rail,acumulado de incr dedicado,incr tarifas del mes,ajuste vol 2,viaje despachado devo dedicado,castas,diesel,base diesel dedicado,viajes despachados devo tercero,aclaraciones,total outbound tercero,outbound tercero,base diesel OU tercero,km porteo dedicado,km porteo tercero,outbounde dedicado sici,outbounda tercero sici,renta remolques,no remolques,arrendamiento,mantenimiento,arrastres,"verificacion, permisos, ",monitoreo,centerpoint dedicated expense,porteo dedicado,no unidades dedicadas.1,fijo,costo km variables,casetas,diesel.1,base diesel dedicado.1,km transf tercero,km transf tercero.1,km bkhl dedicado,total porteo tercero,porteo tercero,base diesel tercero,km bkhl tercero,km devo dedicado,transferencias total,base diesel transferencias,transferencias,ocean dedicated expense,ferry,distribution support,reto quintas,numero quintas,arrendamiento.1,mantenimiento.1,arrastres.1,verificacions permissos y otros,third party supply chain costs,desconsolidadores,bkhl activity,outside bkhl income,ingreso devo,bkhl income,ingreso bkhl,bkhl expense,gto bkhl dedicado,gasto bkhl tercero,gasto devol,supplies and equipment,small fixtures distribution,gasto rpc's,pallet and packaging expense,pallet expense,gasto tarimas,sustainability income,other commodities recycling income,venta tarimas,total other income,fp expense,gasto transporte tarimas,km devo tercero,other income,manejo plataformas,ingreso rpc's,otros gastos devo,otros gastos rpc's,viajes despachados porteo dedicado,incremento del mes (porteo tercero),incremento del mes (transferencias),no de remolques,ocupacion x remolque,plexus,goget,btf,4513019,outbound,porteo,bkhl,rpcs,4513018,remolque,quintas,4513017,remolques,quintas.1,bkhl.1,4513019 remolques,quintas 4513019,go get remolques,go get smart s,go get nd,centralizado,fijo outbound dedicado cta 4507003,fijos porteo (prov desface),penalizaciones
TLOG,Business Plan,Agosto,2026,0.417125,0,1.1587,0.751425,0,Zona Centro,802.93,0.4416410256410256,1.1783,0.302675,0.32045,0.551725,0.49505,0.205675,1.069325,0.208725,0.2642,0.40045,0.319225,0.4422,0.4402,0.6424500000000001,0.578525,0.7531749999999999,0.442175,-53.547625,-30.357775,224.476475,8.164,0.37675,0.40825,1.095575,0.48685,0.56455,1.277175,0.416825,0.319825,0.264925,0.7973250000000001,0.51905,0.288225,0.514775,0.27725,0.677675,0.22645,0.408625,0.5142,1.013225,0.7833,0.9880500000000001,0.458325,0.303,0.30865,0.65015,0.6916500000000001,1.747525,0.374575,0.6407250000000001,0.591175,0.508825,0.2711,0.36295,0.42315,0.550125,-92.527325,0.190375,0.526975,0.324875,0.986475,0.6058,0.7104250000000001,0.3814,0.51875,0.643,0.54355,0.745775,1.121425,0.3314,0.581025,0.314175,0.57015,1.3377,0.4522,0.513975,0.522975,1.2109,1.016825,0.63765,0.43115,0.55395,0.4403,0.59765,0.63245,0.58955,-0.6767749999999999,1.87295,2.608225,0.240075,0.33605,0.8803749999999999,1.4906,0.4683,1.24065,0.523925,0.60195,0.902625,0.590525,0.37305,0.581,0.63835,0.3168,0.38495,0.304725,0.4268,0.731125,0.8347,2.001175,0.8153,0.3765,0.477425,0.5404249999999999,0.50465,0.61045,1.4728,0.300175,0.3438000000000001,0.333325,0.615775,0.819675,0.702375,0.223525,0.7413500000000001,0.95565,0.241225,0.39255,2.192675,0.913425,0.8532500000000001,1.0915,0.94455,0.76705,0.252175,0.496025,0.42215,1.172,0.80085
TLOG,Business Plan,Noviembre,2026,0.4732,0,0.5966,0.553725,0,Zona Norte,127.45,0.5248974358974359,0.117,1.194075,0.434975,0.125725,0.3936,0.585075,0.8653749999999999,0.23025,0.83455,0.19305,0.490625,0.40665,0.972175,0.31285,0.75225,0.705775,0.85005,216.0896,24.6053,52.402125,17.542525,0.09972500000000001,0.5435,1.08035,0.416725,0.534225,0.5663,0.15895,0.342675,0.814775,1.405325,1.25825,0.465725,0.42965,0.614775,1.114825,0.5956,0.1562,0.170975,1.238425,0.618625,0.76825,0.422975,0.85895,0.67995,3.48075,0.8486750000000001,0.6505249999999999,0.8276,0.399775,0.312675,0.9975749999999999,0.9638500000000001,0.3212,0.962075,0.493775,-36.757775,0.7167,0.370525,0.156275,0.772,0.345325,0.97005,0.3704,0.474875,0.6535,0.4324,0.413825,0.100925,0.6680750000000001,1.427325,0.48455,0.79125,0.8763,0.97795,0.6452249999999999,0.5613,0.893575,0.844775,0.973875,0.5805,0.216425,0.430575,0.1612,1.187625,0.459,-0.9079,0.8835,0.145725,0.641225,0.192775,0.26025,0.33295,0.3026,0.654825,0.34845,0.5249,1.702875,0.3371500000000001,1.1831,1.237725,0.5325,0.4525,0.6881999999999999,0.247475,0.778425,0.3086,0.42755,1.33645,0.2491,0.59195,1.102075,0.7823749999999999,1.130475,0.2381,0.257675,0.45135,1.17565,0.08262499999999999,0.2817,1.115875,0.359825,0.516375,0.9263750000000001,0.675175,0.774625,0.217025,0.780675,1.280075,0.479925,0.4188,0.812075,0.4261,0.36885,0.733325,0.6972750000000001,0.340875,0.288625
TLOG,Business Plan,Julio,2026,0.567325,0,0.6100249999999999,0.30465,0,Zona Centro,361.03,0.5866153846153846,0.8031,0.374525,1.684025,0.28505,4.38155,1.063175,0.3465,0.17245,0.603625,1.20315,2.1404,0.66765,0.6402249999999999,1.26185,0.210725,0.7180500000000001,0.6385000000000001,212.47035,2.665775,-29.54645,211.363475,0.269375,0.486275,0.5267000000000001,0.359225,0.339675,0.956025,0.4239,1.609,0.160475,0.256125,0.6446,0.9110250000000001,0.6628499999999999,0.289075,0.311675,0.286325,1.664,0.302125,0.839925,0.2984,1.28735,0.6076250000000001,0.51555,1.465525,0.610725,0.503675,2.2448,0.1921,1.0549,0.50865,0.2357,0.263725,0.2358,0.5774750000000001,1.1853,-121.363775,0.33395,0.37575,1.87205,0.68145,0.134375,0.37725,0.928675,0.349025,0.438875,0.51275,0.3443,0.6953499999999999,0.394025,0.335825,0.536275,0.9436,0.537175,0.243575,0.706975,0.2616,0.458525,0.8460500000000001,0.4391,1.78515,0.1645,0.288575,0.3937,0.299125,0.851025,-0.301175,0.6779000000000001,1.03725,0.28005,0.506,0.25935,1.653025,1.128725,0.205075,0.423925,1.1405,0.3572,0.4845,0.9266,0.1555,1.212775,0.635425,0.21295,0.37435,0.17965,0.514475,0.40165,0.4425,2.145725,0.3386,0.5378499999999999,1.323875,0.9323999999999999,1.11025,0.78845,0.436225,0.685325,0.145125,0.876225,0.650825,0.404575,0.62025,0.4105,0.455,0.43265,0.340725,1.357225,1.39855,0.257075,0.499575,1.360325,0.5581499999999999,0.174425,2.1259,0.493525,1.260525,0.25545
TLOG,Business Plan,Septiembre,2026,0.26905,0,0.193525,0.69135,0,Zona Sur,146.46,0.2966153846153846,0.40935,0.488225,0.424575,0.498025,0.428075,0.9902,0.074325,0.243425,0.343475,0.3629249999999999,0.309825,0.484975,0.23845,0.906775,0.498125,0.7165250000000001,1.330175,-64.033275,232.109875,-15.708925,114.69875,0.76425,0.6581999999999999,1.221225,0.601675,0.3807,0.40815,0.37825,0.904475,0.460225,0.604225,0.13925,0.406775,0.45615,0.441325,0.389375,0.6009749999999999,0.3328,0.488675,0.354775,0.8115000000000001,0.241975,0.794725,0.22825,0.9311499999999999,0.727925,0.7519499999999999,0.6758,0.496275,0.301075,0.5947,0.421325,1.953775,0.3871,0.550125,0.579175,106.596175,0.27585,0.4645,0.45855,0.987875,0.6639,0.323875,0.476575,1.502875,0.35295,0.69305,0.603475,0.481225,0.234025,0.408325,0.8555750000000001,0.7259,0.61575,1.0366,0.8703749999999999,0.289425,0.4591,1.018825,0.210875,0.886925,0.520925,1.829375,0.705625,0.1819,0.89795,-0.189125,0.561125,0.2668,0.653175,1.089175,0.5695250000000001,0.5985499999999999,1.366175,0.428175,0.625425,0.833175,0.51335,0.286425,1.25125,1.077025,0.541475,0.374825,0.741275,0.353425,0.34185,0.408875,2.363025,2.00235,0.3164,0.4479,0.260375,0.843575,0.454725,0.4704,0.7173,0.192575,0.4117,0.6547,0.68855,0.459,0.462875,0.276775,0.994075,0.68,0.137025,0.3094,0.6523,1.838925,1.2251,0.30395,0.383575,2.240375,0.4334,1.174275,0.2193,0.7787000000000001,0.372325
TLOG,Business Plan,Noviembre,2026,0.511325,0,1.450225,0.380325,0,Zona Norte,120.66,0.6654358974358974,0.700275,0.413725,1.0102,0.168925,0.22575,0.558925,0.622475,0.316025,0.436,0.4678,0.392925,0.830975,0.50795,0.3116,0.44875,0.9998999999999999,0.3516,-34.618475,65.55087499999999,-235.165775,-23.028375,1.02905,1.152075,1.005125,1.178175,0.501175,0.8559,0.192825,1.6866,0.9759,0.723275,0.7590250000000001,0.880575,0.308175,1.040025,0.319375,0.322675,0.400325,0.290725,0.74985,0.45915,0.75335,0.794725,0.381275,0.61895,0.344125,0.776375,0.5848749999999999,0.264975,0.4354,0.33775,0.54825,0.28735,0.199525,1.015125,0.330325,151.60265,0.510275,0.5472,0.130925,0.946275,0.251175,0.5507500000000001,1.64385,1.168975,0.9769,1.076525,0.84065,0.373125,0.504,0.487725,0.609275,0.365625,0.37515,0.7869750000000001,0.498825,0.484175,1.595,0.659825,0.511475,0.386625,0.47335,0.42065,1.168175,0.29715,0.411325,-0.60755,0.8733249999999999,0.41755,0.24655,0.264225,0.28265,0.8743500000000001,0.51535,3.5696,0.265025,0.6339,0.513375,0.9161,2.149325,0.169625,0.310275,0.35105,0.2527,0.427825,1.13085,0.7243999999999999,0.602725,0.8829,0.11525,0.369825,1.133025,0.5476,0.412025,0.49925,2.308575,0.51435,1.13315,0.25915,0.549725,0.558675,0.463025,0.310725,1.129175,1.11815,0.7144750000000001,0.8910250000000001,1.2992,0.287625,0.65985,0.501,0.781775,0.812225,0.230575,0.2314,1.231625,0.75425,0.416225
TLOG,Business Plan,Abril,2026,1.019125,0,0.67405,0.478025,0,Zona Norte,159.13,0.5657948717948718,0.24265,0.6850499999999999,0.465275,0.09532500000000001,0.5644250000000001,1.294625,0.2941,0.7925,1.632375,0.1889,0.2403,0.584625,0.690775,1.25795,0.8840250000000001,0.51365,0.463275,-90.695475,-90.397175,-36.487825,-92.019875,0.35565,0.443375,0.6916,0.591425,0.4161,0.8007,0.722525,0.795425,0.4294,0.88105,0.493575,0.383225,1.063825,0.474475,0.4384749999999999,0.6719750000000001,0.385225,0.97695,0.7397499999999999,1.283925,1.413575,0.186875,0.2673,0.17305,0.61125,1.04625,0.8462999999999999,0.41135,0.2936,0.7434499999999999,0.45375,1.32095,0.2555,0.8774500000000001,0.219675,-21.7394,0.259675,1.0987,0.6547499999999999,0.971825,0.984225,0.5563750000000001,0.7631749999999999,0.111275,0.539175,0.3455,0.7243,0.19195,0.8304250000000001,0.430475,0.48205,1.668625,0.550075,0.615275,0.1305,0.45405,0.7462000000000001,0.66925,0.345775,0.5579999999999999,1.58125,0.24505,0.246225,1.65415,0.6121,-1.44305,0.4781,0.257725,0.21965,0.40005,1.2011,0.4314500000000001,0.2857,0.303075,0.656525,0.7493500000000001,1.268575,0.961625,0.9743999999999999,0.46125,0.19855,0.578425,0.37895,0.354725,1.036025,0.539625,1.940875,0.635625,0.25535,0.211625,1.009275,0.530475,1.3681,0.90515,1.082075,0.82365,0.949675,0.670975,0.7573000000000001,0.6608750000000001,0.340925,0.775725,0.449225,0.4631,0.7893000000000001,0.5618500000000001,0.82765,1.3237,1.1372,1.0606,0.275675,0.385625,0.798175,0.2825,0.353675,0.342725,0.567525
TLOG,Business Plan,Marzo,2026,0.52655,0,0.876725,0.5644,0,Zona Norte,532.23,1.813102564102564,0.4254,2.52665,0.33085,0.262525,0.4993,0.3993,0.7467,0.657,0.2742,0.399425,0.3517,0.332425,0.843,0.6188750000000001,0.400525,0.57185,0.2044,-167.09865,-186.3828,155.0217,80.614425,0.833425,0.555775,0.205825,0.244225,0.7778499999999999,0.366025,0.82075,0.46605,0.517325,0.942975,0.406575,0.53845,0.76295,0.752475,1.34615,0.534475,1.6696,0.529825,0.122825,0.231375,0.4552,0.672425,0.829175,0.21745,0.5146999999999999,0.144275,0.2746,0.748375,0.4728,0.5383,0.351875,1.747125,0.476025,0.43725,0.321875,68.174725,0.259375,1.711075,0.20035,0.959775,2.193775,0.121025,0.7283,0.3677,0.5505,0.7214499999999999,0.3789,0.797675,0.543525,0.68405,0.348075,0.571875,0.7772,0.875575,0.42005,0.414875,1.0975,0.720625,1.17515,0.398775,0.40775,1.1155,0.262075,0.161625,0.4320000000000001,-0.53135,0.213875,1.004425,0.8449,0.89045,0.453875,0.219325,1.5728,0.5985,0.080025,0.547975,0.1538,0.5209,0.64205,0.287275,1.1731,0.458325,0.488375,0.941,0.6518,0.35935,0.35175,0.719325,3.2002,0.455075,1.144575,0.459925,1.255575,0.623625,0.21385,0.577175,0.61205,1.07685,0.217825,0.5236500000000001,1.1,0.475775,2.63065,1.021725,1.01985,0.861725,0.4592,0.20245,0.899575,0.374375,0.5503,0.187125,0.14875,0.7348,0.4291,2.070625,1.764425
TLOG,Business Plan,Enero,2026,4.49295,0,0.24885,0.16315,0,Zona Centro,91.32,1.375794871794872,0.210325,3.01725,0.2898,0.6742,0.273625,0.900025,1.429975,1.361325,0.19155,1.00695,0.27075,1.3453,0.188475,0.2796,1.80715,0.2472,0.32615,36.718275,196.380775,-49.29555000000001,57.804725,0.11645,0.432025,0.59405,0.542625,0.503175,0.224225,0.797225,1.68835,0.6448999999999999,1.134275,0.69765,0.82365,0.30265,0.48565,0.354375,0.258,0.750675,0.476775,0.7812,0.3721,0.390725,0.531375,0.234325,0.672225,0.3354,0.4255,0.30615,0.5297,1.25515,0.35805,0.376025,0.252325,0.7818,0.7951250000000001,0.184075,15.9757,0.2032,0.48495,1.180375,0.5281750000000001,0.32205,0.6419,0.74275,0.6940500000000001,0.4596,0.411575,0.28595,0.4618,0.380375,1.0598,0.7334,0.3157,0.936225,0.182875,0.4805,0.192525,0.236,0.249475,0.429225,0.9364,0.652825,0.36925,0.575875,1.030225,0.72565,-1.17145,0.26055,0.776725,0.37765,1.1713,0.23995,0.51765,0.333725,0.8316500000000001,0.53925,0.33725,0.7692,1.592275,0.3962,0.29635,0.6712,0.476825,0.315425,0.2871,0.84195,0.237975,0.369025,0.3487,1.05905,1.93,0.30535,0.565875,1.355675,0.55245,0.262575,0.47305,0.554925,0.46845,0.897475,0.37,0.94595,0.312675,0.32195,0.659525,0.411525,0.448275,1.131425,0.114625,0.880475,1.709175,0.3651,0.3387,0.469275,0.3233,1.078925,0.5579,0.398575
TLOG,Business Plan,Septiembre,2026,0.581775,0,0.748575,0.4251,0,Zona Norte,326.61,0.3637692307692308,0.424775,0.497275,0.730175,0.733225,0.68325,0.409875,0.296875,0.26175,0.375525,0.96265,0.263925,0.43665,0.30855,1.1095,0.39495,0.830925,0.862375,0.5664,-46.88255,-30.515725,-26.897625,0.64755,0.4682500000000001,0.553575,0.735,0.7219249999999999,1.1786,1.53005,0.184925,0.135475,0.5974499999999999,0.474325,0.286025,0.386575,0.6440250000000001,0.3581,0.7670999999999999,0.8216500000000001,0.98815,0.61815,0.974275,0.441275,0.60625,0.7152,0.445525,0.318875,0.766425,0.515125,0.835725,0.616225,1.4841,0.6408,0.23805,0.449475,0.4727750000000001,0.5205,74.268175,0.41235,0.24055,1.138275,0.338775,0.680075,0.8925749999999999,1.207,0.6694,0.500575,0.436675,0.308175,0.724525,0.7746,1.256025,0.4455,0.9837250000000001,0.425225,0.673275,0.36155,0.288325,0.212825,0.155175,1.102125,0.7717,0.42335,0.8408,0.92915,0.6534,0.353625,-1.0438,0.64185,0.5921,1.171475,0.556075,0.5036999999999999,0.812,0.6006750000000001,0.977175,0.6655500000000001,0.822975,0.60595,0.4808,0.4007500000000001,0.23945,0.6188,0.3658,0.559325,0.351875,2.058925,1.74185,0.41475,0.6085499999999999,0.2574,0.3906,3.576325,0.586925,0.4839,0.384525,0.362175,0.4355,0.31465,0.545625,0.347425,0.275,0.2587,0.3801,0.2796,0.577575,0.594375,0.392575,0.218575,0.25405,2.170025,0.4835,0.9399250000000001,0.9689749999999999,0.6318,0.36165,0.2315,0.3247,0.59205
TLOG,Business Plan,Julio,2026,0.268575,0,0.7576,0.9585250000000001,0,Zona Sur,457.83,0.5189487179487179,0.792875,0.7287,1.14595,0.264275,0.7734000000000001,0.356225,0.8116,0.6888249999999999,0.7055,0.559075,0.6683499999999999,0.7679,0.663425,1.47625,0.2855,0.368675,0.9633499999999999,82.65967500000001,41.328625,41.138975,-341.98295,1.12095,1.0804,0.4743,0.8430249999999999,0.43635,0.428025,0.280875,0.88985,0.6521750000000001,0.3027,0.621325,0.337875,0.8430500000000001,0.3626,0.20095,0.504225,1.0037,0.38805,2.24865,1.567575,0.551325,0.446275,0.545325,0.519725,0.7319249999999999,1.936275,0.6079249999999999,1.1482,0.19525,0.39005,0.467675,0.773125,1.819375,0.58315,0.9222,147.8247,0.757625,0.38655,0.4766,0.55985,0.658875,0.7397750000000001,0.085725,0.338875,0.7943000000000001,0.3210499999999999,0.670975,0.279825,0.49195,0.416125,0.357225,0.655175,0.151375,0.2193,0.2845,0.400825,0.4295,0.15975,0.525925,0.397675,0.181325,0.8251999999999999,0.3198,0.6999,0.6233,-0.9227500000000001,1.1991,0.8774500000000001,0.146475,0.261675,1.61285,0.3979,0.6558750000000001,0.373925,0.308,0.3561,1.030775,0.9296500000000001,0.55945,0.6962999999999999,1.388575,0.3119,0.513075,0.4714,0.4733,0.3678,0.51925,0.338025,1.114075,0.53115,0.680325,0.3612,0.482175,0.4867,0.5754,0.430525,0.633925,0.3786,1.5271,0.300575,1.87925,0.8375,0.34565,2.27805,0.8876000000000001,0.44305,1.3635,0.5789500000000001,0.883775,0.5885,0.161825,0.414875,0.6471250000000001,0.27605,0.415325,0.466925,1.624525
TLOG,Business Plan,Julio,2026,0.4027000000000001,0,0.5015999999999999,0.49065,0,Zona Norte,158.17,0.3725128205128205,0.7192000000000001,1.010475,0.70285,0.488,0.578125,0.895075,0.9282250000000001,1.2129,1.2939,0.3785,0.8535250000000001,0.25075,0.313125,0.472325,1.172025,0.38495,0.896125,-6.268574999999999,-2.321325,-140.509275,-119.807375,0.750325,0.7159,0.440875,0.7504500000000001,0.8085,0.3737,0.28505,0.119975,0.30755,0.444225,0.40225,0.9530500000000001,0.3329,0.8959999999999999,0.8172750000000001,0.6664249999999999,0.8847750000000001,0.694025,1.816175,0.86225,1.053225,0.337975,0.671675,0.987675,0.367725,1.118625,1.07885,5.163675,0.4375,0.260375,0.43905,1.4408,0.66065,0.1965,0.391425,-142.84255,0.903575,0.460225,0.28205,0.432225,0.21925,0.470925,0.836025,1.219375,0.7744249999999999,0.456425,0.7565000000000001,0.176075,0.3265999999999999,0.3845,0.297075,1.86335,0.834375,0.660425,0.409075,0.4863,0.989875,0.8387,0.3647,0.693875,0.529425,1.025925,0.170125,1.13075,0.5172249999999999,-0.490775,0.4227,0.801725,0.7789,0.45435,0.3262,0.465375,0.291675,1.2771,1.041925,0.66185,0.3937,0.4747,0.5347500000000001,0.42055,0.6024,0.5103,0.572875,0.3351,1.997825,0.316325,0.46025,0.551125,1.185925,0.58385,0.5273749999999999,0.4047,0.28335,0.307875,0.192725,0.6215999999999999,0.509425,0.65625,0.53515,0.2764,0.90035,0.782975,0.42525,0.3213,0.492875,0.3381,1.428725,0.700725,0.2516,1.00875,0.303925,0.5118,0.2142,0.490025,1.13405,0.4628,0.9931
TLOG,Business Plan,Diciembre,2026,0.1725,0,0.25345,0.175925,0,Zona Sur,400.63,0.4846410256410256,1.99555,1.2056,0.6104999999999999,0.71005,0.4692,0.713875,0.6776000000000001,0.4052750000000001,0.559075,0.55925,0.6804250000000001,0.8741,1.144225,0.685875,0.80155,0.43085,1.288425,109.03245,100.81185,41.61819999999999,105.91735,0.541975,0.6624500000000001,0.864425,0.5967,0.93585,0.45985,0.5394,1.3595,0.957825,1.30915,0.3928,0.343225,0.4972,0.24975,0.545225,0.6193500000000001,0.6419750000000001,0.550925,0.52535,1.2039,0.5526,0.9758499999999999,0.5487,0.25885,0.312775,1.133,0.60865,0.949225,0.64625,0.8959,0.271575,0.873475,0.622175,0.391525,2.515925,-132.00925,1.804225,0.651675,0.7343999999999999,0.315875,0.12865,0.230125,0.337775,0.31825,0.345475,0.260375,0.41185,0.264475,0.642,0.873475,1.018875,1.393275,0.377325,0.259225,0.9115000000000001,0.669125,1.431025,0.400725,1.089125,0.7230249999999999,0.6249,0.23845,0.5818,0.35185,0.9396,-0.36575,0.95745,0.279125,0.4099,0.4263,0.381925,0.5787749999999999,0.408425,1.1176,1.09355,0.810975,0.19425,0.72,0.9319,0.7582,0.226425,0.850275,1.328675,0.96615,0.732575,1.106625,0.304125,0.5863499999999999,0.230375,1.572975,0.6605500000000001,0.32175,0.643275,0.301325,0.6779000000000001,1.306175,1.140775,0.554325,0.25495,0.609875,0.3952000000000001,0.507875,0.8761249999999999,0.8386750000000001,0.399375,0.778,0.7836750000000001,0.4277,0.303425,0.93105,1.333925,0.461925,1.255725,0.244875,0.5752,0.5138,0.5658
TLOG,Business Plan,Mayo,2026,1.0512,0,0.530725,0.5243249999999999,0,Zona Centro,364.92,0.9458974358974358,0.404275,0.831375,0.26315,1.219475,0.441475,0.8034,0.6703749999999999,0.421575,0.207275,0.7458499999999999,0.2983,0.20635,0.530475,0.54635,0.705175,0.289375,0.8198000000000001,-5.978475,-69.12667499999999,-103.472575,-161.53015,0.1192,0.5074000000000001,0.2609,2.80085,0.167875,0.312025,0.5127,0.29725,0.5110750000000001,0.324825,1.070025,0.59405,0.4625,0.340575,1.280025,1.004475,0.6295000000000001,0.91125,0.7193,0.62515,1.086375,0.483375,0.324225,0.3784,1.2146,2.71225,1.388375,0.790175,0.6555500000000001,0.7213249999999999,2.17185,0.3484,0.279225,0.604225,0.23525,-68.870875,0.4319,0.187725,1.13565,1.436125,0.244125,0.7251000000000001,0.2709,0.54145,0.4591,0.274775,0.3966749999999999,0.48135,0.48915,0.292325,0.225825,0.4339500000000001,0.911375,0.32985,0.658575,0.479675,0.34835,0.467475,0.337375,0.5689500000000001,0.39385,0.69,0.301225,0.98995,0.39725,-0.589125,0.72635,0.6718999999999999,0.855425,0.382625,0.77305,0.2214,1.5974,0.6985750000000001,0.6241,0.251225,1.71505,0.2386,0.326225,0.8170999999999999,0.260075,0.527625,0.33595,0.315075,0.491275,0.498025,0.97,0.6269,1.145075,0.7186,0.9187000000000001,0.8513249999999999,0.42585,0.6767749999999999,0.64185,0.442525,0.735325,0.26185,2.124475,0.376075,0.480575,0.291,0.371725,1.074475,0.613825,0.1838,0.40965,0.518,0.4646,0.9433499999999999,0.989225,0.31395,0.548425,1.061575,0.290225,0.6306,0.475175
TLOG,Business Plan,Abril,2026,1.442875,0,0.310475,0.73575,0,Zona Centro,135.76,0.531051282051282,0.3251,1.102525,0.5245000000000001,1.191325,0.378825,0.225425,0.158425,1.261625,0.583175,0.2243,0.200475,1.76055,0.73735,0.7795749999999999,0.48335,0.516575,0.61515,-24.37255,14.8578,-62.411625,72.38645000000001,1.71195,0.326075,1.127225,0.26955,0.6909000000000001,0.8036249999999999,0.5966,0.45825,0.6372,0.751775,0.5897,0.98775,0.356775,0.578225,1.28495,0.777675,1.381425,0.71615,0.593225,1.56185,0.735825,1.1358,0.690125,1.131575,1.3784,0.5232249999999999,0.116575,0.37165,0.49595,0.14655,0.6011,1.451525,0.7806000000000001,0.28095,0.7568250000000001,-55.01855,0.8887,1.039275,0.5165,0.546925,0.458975,0.34615,0.5065999999999999,0.5257999999999999,1.014525,0.314725,0.266775,0.1852,1.686725,0.8234999999999999,0.73455,0.264675,0.2204,0.405,0.242,0.375625,0.755775,0.6058250000000001,0.537575,0.6965,0.4858,0.287,1.30185,0.605325,0.647875,-0.270925,1.123425,0.37655,0.4277,0.2492,1.286625,0.46435,0.619325,0.309975,1.454475,0.465525,0.54695,0.409175,0.3948,0.466025,0.792425,0.459475,0.73095,0.4515,1.301625,0.96205,0.5852,0.54645,0.429975,0.320625,1.40315,0.6271,0.55165,0.246675,0.4224,0.349275,0.463475,0.4184,0.8298749999999999,0.8047249999999999,0.50225,0.256875,0.1722,0.7258,1.421825,0.458325,0.2856,0.6058749999999999,0.230825,2.563,0.5816250000000001,1.634,0.416425,0.869375,0.434525,0.4692499999999999,0.210825
TLOG,Business Plan,Agosto,2026,0.91315,0,0.3622,0.46055,0,Zona Sur,124.58,0.4186410256410257,1.2648,0.7272750000000001,0.584175,0.95135,0.255275,1.020975,0.57275,0.444775,0.9203,0.64,0.16145,0.8304250000000001,1.19825,0.88715,0.4521500000000001,0.9029250000000001,0.885125,10.913,-68.196425,-47.2799,55.459675,1.764625,0.8312999999999999,0.534275,1.346125,0.362975,0.5477000000000001,0.909325,0.30825,0.2646,0.91435,0.7040500000000001,0.58195,0.29125,0.903175,0.284025,0.7018000000000001,0.27175,0.8020499999999999,0.41605,0.6525,0.966125,0.535725,0.5929,0.2596,0.3153,1.908075,1.718425,0.94175,0.8736,0.15125,1.418475,2.204375,0.778175,0.4519,0.7149500000000001,26.250925,0.6135,0.32145,0.43795,0.293175,2.378675,0.455325,0.5234749999999999,0.63705,1.510875,0.14005,0.528425,0.6004999999999999,0.9553,0.4777750000000001,0.5577000000000001,0.408175,0.667975,0.44815,0.190375,0.6940500000000001,0.705775,1.2911,0.43645,0.7787999999999999,0.96585,0.570475,0.46945,0.250125,0.4272,-0.8966500000000001,0.278925,0.349325,0.79455,0.8464499999999999,0.3043,0.624625,0.706025,0.383475,0.3404,1.354225,0.97705,0.573,0.6861750000000001,0.81525,0.84635,0.233725,0.3507,0.431875,0.3463000000000001,0.543675,0.915025,2.2586,0.8370000000000001,0.197675,0.3312,0.538525,0.1379,0.484025,1.10485,0.320125,1.224025,1.228275,0.295725,0.145175,0.2732,0.18845,0.400125,0.466925,0.39905,0.437525,0.93015,0.5415,0.2639,0.927975,0.75075,0.6267499999999999,0.2833,0.20655,0.357075,0.2925,0.476
